src,atom_id1,tgt,atom_id2,weight,x,y,z,isMasked
8,42Si,3,17Nb,0.642092,-0.129,-0.629,0.0,0
8,42Si,4,18Nb,0.75855,0.5372,-0.4628,-0.2695,0
8,42Si,5,20Nb,0.395621,0.2048,0.2048,-0.2695,0
8,42Si,6,24Nb,0.637176,0.0372,0.0372,-0.635,0
8,42Si,7,25Co,0.812005,0.2048,-0.4628,-0.635,0
8,42Si,9,43Si,0.555485,0.242,-0.5,0.0,0
8,42Si,10,47Si,0.785403,-0.129,-0.629,-0.4523,0
8,42Si,11,48Si,0.599047,0.371,-0.129,-0.4523,0
8,42Si,12,18Nb,0.707812,-0.4628,-0.4628,-0.2695,0
8,42Si,13,22Nb,0.759941,-0.2952,-0.2952,-0.635,0
8,42Si,14,19Nb,0.401444,-0.2952,0.0372,-0.2695,0
8,42Si,15,40Si,0.364867,-0.258,-0.258,0.0,0
8,42Si,16,20Nb,0.864243,0.2048,-0.7952,-0.2695,0
9,43Si,0,21Cr,0.395621,-0.2048,0.2048,-0.2695,0
9,43Si,1,0Nb,0.392787,0.129,0.371,0.0,0
9,43Si,2,13Nb,0.395621,-0.2048,0.2048,0.2695,0
9,43Si,3,17Nb,0.392787,-0.371,-0.129,0.0,0
9,43Si,4,18Nb,0.401444,0.2952,0.0372,-0.2695,0
9,43Si,5,20Nb,0.755485,-0.0372,0.7048,-0.2695,0
9,43Si,6,24Nb,0.856593,-0.2048,0.5372,-0.635,0
9,43Si,7,25Co,0.637176,-0.0372,0.0372,-0.635,0
9,43Si,8,42Si,0.555485,-0.242,0.5,0.0,0
9,43Si,10,47Si,0.599047,-0.371,-0.129,-0.4523,0
9,43Si,11,48Si,0.599047,0.129,0.371,-0.4523,0
9,43Si,12,18Nb,0.755485,-0.7048,0.0372,-0.2695,0
9,43Si,13,22Nb,0.856593,-0.5372,0.2048,-0.635,0
9,43Si,14,19Nb,0.8061,-0.5372,0.5372,-0.2695,0
9,43Si,15,40Si,0.555485,-0.5,0.242,0.0,0
9,43Si,16,20Nb,0.401444,-0.0372,-0.2952,-0.2695,0
10,47Si,0,21Cr,0.415284,0.1662,0.3338,0.1828,0
10,47Si,1,0Nb,0.83939,0.5,0.5,0.4523,0
10,47Si,2,13Nb,0.812429,0.1662,0.3338,0.7218,0
10,47Si,3,17Nb,0.4523,0.0,0.0,0.4523,0
10,47Si,4,18Nb,0.710536,0.6662,0.1662,0.1828,0
10,47Si,5,20Nb,0.916548,0.3338,0.8338,0.1828,0
10,47Si,6,24Nb,0.71051,0.1662,0.6662,-0.1827,0
10,47Si,7,25Co,0.41524,0.3338,0.1662,-0.1827,0
10,47Si,8,42Si,0.785403,0.129,0.629,0.4523,0
10,47Si,9,43Si,0.599047,0.371,0.129,0.4523,0
10,47Si,11,48Si,0.707107,0.5,0.5,0.0,0
10,47Si,12,18Nb,0.415284,-0.3338,0.1662,0.1828,0
10,47Si,13,22Nb,0.41524,-0.1662,0.3338,-0.1827,0
10,47Si,14,19Nb,0.710536,-0.1662,0.6662,0.1828,0
10,47Si,15,40Si,0.599047,-0.129,0.371,0.4523,0
10,47Si,16,20Nb,0.415284,0.3338,-0.1662,0.1828,0
11,48Si,0,21Cr,0.415284,-0.3338,-0.1662,0.1828,0
11,48Si,1,0Nb,0.4523,0.0,0.0,0.4523,0
